abs_path,rel_path,class
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0258,datasets/dataset/1/0258,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0259,datasets/dataset/1/0259,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0260,datasets/dataset/1/0260,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0261,datasets/dataset/1/0261,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0262,datasets/dataset/1/0262,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0263,datasets/dataset/1/0263,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0264,datasets/dataset/1/0264,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0265,datasets/dataset/1/0265,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0266,datasets/dataset/1/0266,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0267,datasets/dataset/1/0267,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0268,datasets/dataset/1/0268,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0269,datasets/dataset/1/0269,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0270,datasets/dataset/1/0270,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0271,datasets/dataset/1/0271,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0272,datasets/dataset/1/0272,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0273,datasets/dataset/1/0273,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0274,datasets/dataset/1/0274,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0275,datasets/dataset/1/0275,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0276,datasets/dataset/1/0276,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0277,datasets/dataset/1/0277,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0278,datasets/dataset/1/0278,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0279,datasets/dataset/1/0279,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0280,datasets/dataset/1/0280,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0281,datasets/dataset/1/0281,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0282,datasets/dataset/1/0282,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0283,datasets/dataset/1/0283,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0284,datasets/dataset/1/0284,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0285,datasets/dataset/1/0285,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0286,datasets/dataset/1/0286,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0287,datasets/dataset/1/0287,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0288,datasets/dataset/1/0288,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0289,datasets/dataset/1/0289,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0290,datasets/dataset/1/0290,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0291,datasets/dataset/1/0291,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0292,datasets/dataset/1/0292,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0293,datasets/dataset/1/0293,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0294,datasets/dataset/1/0294,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0295,datasets/dataset/1/0295,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0296,datasets/dataset/1/0296,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0297,datasets/dataset/1/0297,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0298,datasets/dataset/1/0298,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0299,datasets/dataset/1/0299,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/1/0300,datasets/dataset/1/0300,1
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0000,datasets/dataset/2/0000,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0001,datasets/dataset/2/0001,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0002,datasets/dataset/2/0002,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0003,datasets/dataset/2/0003,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0004,datasets/dataset/2/0004,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0005,datasets/dataset/2/0005,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0006,datasets/dataset/2/0006,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0007,datasets/dataset/2/0007,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0008,datasets/dataset/2/0008,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0009,datasets/dataset/2/0009,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0010,datasets/dataset/2/0010,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0011,datasets/dataset/2/0011,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0012,datasets/dataset/2/0012,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0013,datasets/dataset/2/0013,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0014,datasets/dataset/2/0014,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0015,datasets/dataset/2/0015,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0016,datasets/dataset/2/0016,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0017,datasets/dataset/2/0017,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0018,datasets/dataset/2/0018,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0019,datasets/dataset/2/0019,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0020,datasets/dataset/2/0020,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0021,datasets/dataset/2/0021,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0022,datasets/dataset/2/0022,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0023,datasets/dataset/2/0023,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0024,datasets/dataset/2/0024,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0025,datasets/dataset/2/0025,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0026,datasets/dataset/2/0026,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0027,datasets/dataset/2/0027,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0028,datasets/dataset/2/0028,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0029,datasets/dataset/2/0029,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0030,datasets/dataset/2/0030,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0031,datasets/dataset/2/0031,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0032,datasets/dataset/2/0032,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0033,datasets/dataset/2/0033,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0034,datasets/dataset/2/0034,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0035,datasets/dataset/2/0035,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0036,datasets/dataset/2/0036,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0037,datasets/dataset/2/0037,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0038,datasets/dataset/2/0038,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0039,datasets/dataset/2/0039,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0040,datasets/dataset/2/0040,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0041,datasets/dataset/2/0041,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0042,datasets/dataset/2/0042,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0043,datasets/dataset/2/0043,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0044,datasets/dataset/2/0044,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0045,datasets/dataset/2/0045,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0046,datasets/dataset/2/0046,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0047,datasets/dataset/2/0047,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0048,datasets/dataset/2/0048,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0049,datasets/dataset/2/0049,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0050,datasets/dataset/2/0050,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0051,datasets/dataset/2/0051,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0052,datasets/dataset/2/0052,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0053,datasets/dataset/2/0053,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0054,datasets/dataset/2/0054,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0055,datasets/dataset/2/0055,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0056,datasets/dataset/2/0056,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0057,datasets/dataset/2/0057,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0058,datasets/dataset/2/0058,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0059,datasets/dataset/2/0059,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0060,datasets/dataset/2/0060,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0061,datasets/dataset/2/0061,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0062,datasets/dataset/2/0062,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0063,datasets/dataset/2/0063,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0064,datasets/dataset/2/0064,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0065,datasets/dataset/2/0065,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0066,datasets/dataset/2/0066,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0067,datasets/dataset/2/0067,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0068,datasets/dataset/2/0068,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0069,datasets/dataset/2/0069,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0070,datasets/dataset/2/0070,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0071,datasets/dataset/2/0071,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0072,datasets/dataset/2/0072,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0073,datasets/dataset/2/0073,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0074,datasets/dataset/2/0074,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0075,datasets/dataset/2/0075,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0076,datasets/dataset/2/0076,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0077,datasets/dataset/2/0077,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0078,datasets/dataset/2/0078,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0079,datasets/dataset/2/0079,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0080,datasets/dataset/2/0080,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0081,datasets/dataset/2/0081,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0082,datasets/dataset/2/0082,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0083,datasets/dataset/2/0083,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0084,datasets/dataset/2/0084,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0085,datasets/dataset/2/0085,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0086,datasets/dataset/2/0086,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0087,datasets/dataset/2/0087,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0088,datasets/dataset/2/0088,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0089,datasets/dataset/2/0089,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0090,datasets/dataset/2/0090,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0091,datasets/dataset/2/0091,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0092,datasets/dataset/2/0092,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0093,datasets/dataset/2/0093,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0094,datasets/dataset/2/0094,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0095,datasets/dataset/2/0095,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0096,datasets/dataset/2/0096,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0097,datasets/dataset/2/0097,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0098,datasets/dataset/2/0098,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0099,datasets/dataset/2/0099,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0100,datasets/dataset/2/0100,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0101,datasets/dataset/2/0101,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0102,datasets/dataset/2/0102,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0103,datasets/dataset/2/0103,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0104,datasets/dataset/2/0104,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0105,datasets/dataset/2/0105,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0106,datasets/dataset/2/0106,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0107,datasets/dataset/2/0107,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0108,datasets/dataset/2/0108,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0109,datasets/dataset/2/0109,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0110,datasets/dataset/2/0110,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0111,datasets/dataset/2/0111,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0112,datasets/dataset/2/0112,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0113,datasets/dataset/2/0113,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0114,datasets/dataset/2/0114,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0115,datasets/dataset/2/0115,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0116,datasets/dataset/2/0116,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0117,datasets/dataset/2/0117,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0118,datasets/dataset/2/0118,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0119,datasets/dataset/2/0119,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0120,datasets/dataset/2/0120,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0121,datasets/dataset/2/0121,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0122,datasets/dataset/2/0122,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0123,datasets/dataset/2/0123,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0124,datasets/dataset/2/0124,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0125,datasets/dataset/2/0125,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0126,datasets/dataset/2/0126,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0127,datasets/dataset/2/0127,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0128,datasets/dataset/2/0128,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0129,datasets/dataset/2/0129,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0130,datasets/dataset/2/0130,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0131,datasets/dataset/2/0131,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0132,datasets/dataset/2/0132,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0133,datasets/dataset/2/0133,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0134,datasets/dataset/2/0134,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0135,datasets/dataset/2/0135,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0136,datasets/dataset/2/0136,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0137,datasets/dataset/2/0137,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0138,datasets/dataset/2/0138,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0139,datasets/dataset/2/0139,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0140,datasets/dataset/2/0140,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0141,datasets/dataset/2/0141,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0142,datasets/dataset/2/0142,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0143,datasets/dataset/2/0143,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0144,datasets/dataset/2/0144,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0145,datasets/dataset/2/0145,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0146,datasets/dataset/2/0146,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0147,datasets/dataset/2/0147,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0148,datasets/dataset/2/0148,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0149,datasets/dataset/2/0149,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0150,datasets/dataset/2/0150,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0151,datasets/dataset/2/0151,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0152,datasets/dataset/2/0152,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0153,datasets/dataset/2/0153,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0154,datasets/dataset/2/0154,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0155,datasets/dataset/2/0155,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0156,datasets/dataset/2/0156,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0157,datasets/dataset/2/0157,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0158,datasets/dataset/2/0158,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0159,datasets/dataset/2/0159,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0160,datasets/dataset/2/0160,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0161,datasets/dataset/2/0161,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0162,datasets/dataset/2/0162,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0163,datasets/dataset/2/0163,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0164,datasets/dataset/2/0164,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0165,datasets/dataset/2/0165,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0166,datasets/dataset/2/0166,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0167,datasets/dataset/2/0167,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0168,datasets/dataset/2/0168,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0169,datasets/dataset/2/0169,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0170,datasets/dataset/2/0170,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0171,datasets/dataset/2/0171,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0172,datasets/dataset/2/0172,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0173,datasets/dataset/2/0173,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0174,datasets/dataset/2/0174,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0175,datasets/dataset/2/0175,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0176,datasets/dataset/2/0176,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0177,datasets/dataset/2/0177,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0178,datasets/dataset/2/0178,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0179,datasets/dataset/2/0179,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0180,datasets/dataset/2/0180,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0181,datasets/dataset/2/0181,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0182,datasets/dataset/2/0182,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0183,datasets/dataset/2/0183,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0184,datasets/dataset/2/0184,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0185,datasets/dataset/2/0185,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0186,datasets/dataset/2/0186,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0187,datasets/dataset/2/0187,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0188,datasets/dataset/2/0188,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0189,datasets/dataset/2/0189,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0190,datasets/dataset/2/0190,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0191,datasets/dataset/2/0191,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0192,datasets/dataset/2/0192,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0193,datasets/dataset/2/0193,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0194,datasets/dataset/2/0194,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0195,datasets/dataset/2/0195,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0196,datasets/dataset/2/0196,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0197,datasets/dataset/2/0197,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0198,datasets/dataset/2/0198,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0199,datasets/dataset/2/0199,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0200,datasets/dataset/2/0200,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0201,datasets/dataset/2/0201,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0202,datasets/dataset/2/0202,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0203,datasets/dataset/2/0203,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0204,datasets/dataset/2/0204,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0205,datasets/dataset/2/0205,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0206,datasets/dataset/2/0206,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0207,datasets/dataset/2/0207,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0208,datasets/dataset/2/0208,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0209,datasets/dataset/2/0209,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0210,datasets/dataset/2/0210,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0211,datasets/dataset/2/0211,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0212,datasets/dataset/2/0212,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0213,datasets/dataset/2/0213,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0214,datasets/dataset/2/0214,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0215,datasets/dataset/2/0215,2
